,2021 2nd Quarter - Report,2021 1st Quarter - Report,2020 4th Quarter - Report,2020 3rd Quarter - Report,2020 2nd Quarter - Report,2020 1st Quarter - Report,2019 4th Quarter - Report,2019 3rd Quarter - Report,2019 2nd Quarter - Report,2019 1st Quarter - Report,2018 4th Quarter - Report,2018 3rd Quarter - Report,2018 2nd Quarter - Report,2018 1st Quarter - Report,2017 4th Quarter - Report,2017 3rd Quarter - Report,2017 2nd Quarter - Report,2017 1st Quarter - Report,2016 4th Quarter - Report,2016 3rd Quarter - Report,2016 2nd Quarter - Report,2016 1st Quarter - Report,2015 4th Quarter - Report,2015 3rd Quarter - Report,2015 2nd Quarter - Report,2015 1st Quarter - Report,2014 4th Quarter - Report,2014 3rd Quarter - Report,2014 2nd Quarter - Report,2014 1st Quarter - Report,2013 4th Quarter - Report,2013 3rd Quarter - Report,2013 2nd Quarter - Report,2013 1st Quarter - Report,2012 4th Quarter - Report,2012 3rd Quarter - Report,2012 2nd Quarter - Report,2012 1st Quarter - Report,2011 4th Quarter - Report,2011 3rd Quarter - Report,2011 2nd Quarter - Report,2011 1st Quarter - Report
supply chain,0.045760565550770536,0.04513508495529971,0.04576056555077055,0.015733504561476028,0.015733504561476028,0.015733504561476028,0.015371469044509922,0.015639936113296237,0.01546857995065838,0.01546857995065838,0.015297766929712131,0.015297766929712131,0.015484189888814176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intermediary liability,0.04034137771635755,0.0397899695627991,0.040341377716357554,0.04161080021699063,0.04161080021699063,0.04161080021699063,0.0406533156648955,0.02757555823938284,0.027273431567747638,0.027273431567747638,0.026972262536555512,0.026972262536555512,0.027300954235078893,0.02708547178506822,0.02597741625588522,0.02563428734523565,0.0,0.0,0.0,0.0,0.0,0.0,0.024052001948360196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abroad mutual,0.013857968719684106,0.013668550376128295,0.01385796871968411,0.014294037547811993,0.014294037547811993,0.014294037547811993,0.013965124860054804,0.01420902972858478,0.014053351035816493,0.014053351035816493,0.013898165792406755,0.013898165792406755,0.01406753281211726,0.01395649982734101,0.013385545150071843,0.013208738978104907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
content generated,0.013857968719684106,0.013668550376128295,0.01385796871968411,0.014294037547811993,0.014294037547811993,0.014294037547811993,0.013965124860054804,0.01420902972858478,0.014053351035816493,0.014053351035816493,0.013898165792406755,0.013898165792406755,0.01406753281211726,0.01395649982734101,0.013385545150071843,0.013208738978104907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe harbor,0.013857968719684106,0.013668550376128295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04421818472664613,0.03860141321161704,0.03993687257617228,0.044600462394024466,0.049573699687158586,0.028343239369230663,0.029689580748648223,0.029689580748648223,0.037180163842694854,0.037180163842694854,0.04044144402924501,0.041598561853037445,0.05252295981611343,0.05252295981611343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liability copyright,0.013857968719684106,0.013668550376128295,0.01385796871968411,0.014294037547811993,0.014294037547811993,0.014294037547811993,0.013965124860054804,0.01420902972858478,0.014053351035816493,0.014053351035816493,0.013898165792406755,0.013898165792406755,0.01406753281211726,0.01395649982734101,0.013385545150071843,0.013208738978104907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
innovation daca,0.013857968719684106,0.013668550376128295,0.01385796871968411,0.014294037547811993,0.014294037547811993,0.014294037547811993,0.013965124860054804,0.01420902972858478,0.014053351035816493,0.014053351035816493,0.013898165792406755,0.013898165792406755,0.01406753281211726,0.01395649982734101,0.013385545150071843,0.013208738978104907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generated users,0.013857968719684106,0.013668550376128295,0.01385796871968411,0.014294037547811993,0.014294037547811993,0.014294037547811993,0.013965124860054804,0.01420902972858478,0.014053351035816493,0.014053351035816493,0.013898165792406755,0.013898165792406755,0.01406753281211726,0.01395649982734101,0.013385545150071843,0.013208738978104907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts internet,0.013857968719684106,0.013668550376128295,0.01385796871968411,0.014294037547811993,0.014294037547811993,0.014294037547811993,0.013965124860054804,0.01420902972858478,0.014053351035816493,0.014053351035816493,0.013898165792406755,0.013898165792406755,0.01406753281211726,0.01395649982734101,0.013385545150071843,0.013208738978104907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
copyright infringing,0.013857968719684106,0.013668550376128295,0.01385796871968411,0.014294037547811993,0.014294037547811993,0.014294037547811993,0.013965124860054804,0.01420902972858478,0.014053351035816493,0.014053351035816493,0.013898165792406755,0.013898165792406755,0.01406753281211726,0.01395649982734101,0.013385545150071843,0.013208738978104907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
infringing content,0.013857968719684106,0.013668550376128295,0.01385796871968411,0.014294037547811993,0.014294037547811993,0.014294037547811993,0.013965124860054804,0.01420902972858478,0.014053351035816493,0.014053351035816493,0.013898165792406755,0.013898165792406755,0.01406753281211726,0.01395649982734101,0.013385545150071843,0.013208738978104907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advertising small,0.013857968719684106,0.013668550376128295,0.01385796871968411,0.014294037547811993,0.014294037547811993,0.014294037547811993,0.013965124860054804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061162085127763034,0.05310953557575536,0.09263260110166315,0.08793158986321023,0.055988143016810564,0.03872837824692913,0.04674493464598631,0.04833498334500446,0.041615595779850405
quality venue,0.013447125905452518,0.0132633231875997,0.01344712590545252,0.013870266738996878,0.013870266738996878,0.013870266738996878,0.013551105221631833,0.01378777911969142,0.013636715783873819,0.013636715783873819,0.013486131268277756,0.013486131268277756,0.013650477117539446,0.01354273589253411,0.01298870812794261,0.012817143672617826,0.0149689430958038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trafficking efforts,0.013447125905452518,0.0132633231875997,0.01344712590545252,0.013870266738996878,0.013870266738996878,0.013870266738996878,0.013551105221631833,0.01378777911969142,0.013636715783873819,0.013636715783873819,0.013486131268277756,0.013486131268277756,0.013650477117539446,0.01354273589253411,0.01298870812794261,0.012817143672617826,0.0149689430958038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
venue post,0.013447125905452518,0.0132633231875997,0.01344712590545252,0.013870266738996878,0.013870266738996878,0.013870266738996878,0.013551105221631833,0.01378777911969142,0.013636715783873819,0.013636715783873819,0.013486131268277756,0.013486131268277756,0.013650477117539446,0.01354273589253411,0.01298870812794261,0.012817143672617826,0.0149689430958038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treaties prospective,0.013447125905452518,0.0132633231875997,0.01344712590545252,0.013870266738996878,0.013870266738996878,0.013870266738996878,0.013551105221631833,0.01378777911969142,0.013636715783873819,0.013636715783873819,0.013486131268277756,0.013486131268277756,0.013650477117539446,0.01354273589253411,0.01298870812794261,0.012817143672617826,0.0149689430958038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grant review,0.013447125905452518,0.0132633231875997,0.01344712590545252,0.013870266738996878,0.013870266738996878,0.013870266738996878,0.013551105221631833,0.01378777911969142,0.013636715783873819,0.013636715783873819,0.013486131268277756,0.013486131268277756,0.013650477117539446,0.01354273589253411,0.01298870812794261,0.012817143672617826,0.0149689430958038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
review digital,0.013447125905452518,0.0132633231875997,0.01344712590545252,0.013870266738996878,0.013870266738996878,0.013870266738996878,0.013551105221631833,0.01378777911969142,0.013636715783873819,0.013636715783873819,0.013486131268277756,0.013486131268277756,0.013650477117539446,0.01354273589253411,0.01298870812794261,0.012817143672617826,0.0149689430958038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
human trafficking,0.013447125905452518,0.0132633231875997,0.01344712590545252,0.013870266738996878,0.013870266738996878,0.013870266738996878,0.013551105221631833,0.01378777911969142,0.013636715783873819,0.013636715783873819,0.013486131268277756,0.013486131268277756,0.013650477117539446,0.01354273589253411,0.01298870812794261,0.012817143672617826,0.0149689430958038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inclusion future,0.013447125905452518,0.0132633231875997,0.01344712590545252,0.013870266738996878,0.013870266738996878,0.013870266738996878,0.013551105221631833,0.01378777911969142,0.013636715783873819,0.013636715783873819,0.013486131268277756,0.013486131268277756,0.013650477117539446,0.01354273589253411,0.01298870812794261,0.012817143672617826,0.0149689430958038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diversity inclusion,0.013447125905452518,0.0132633231875997,0.01344712590545252,0.013870266738996878,0.013870266738996878,0.013870266738996878,0.013551105221631833,0.01378777911969142,0.013636715783873819,0.013636715783873819,0.013486131268277756,0.013486131268277756,0.013650477117539446,0.01354273589253411,0.01298870812794261,0.012817143672617826,0.0149689430958038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comity agreements,0.013447125905452518,0.0132633231875997,0.01344712590545252,0.013870266738996878,0.013870266738996878,0.013870266738996878,0.013551105221631833,0.01378777911969142,0.013636715783873819,0.013636715783873819,0.013486131268277756,0.013486131268277756,0.013650477117539446,0.01354273589253411,0.01298870812794261,0.012817143672617826,0.0149689430958038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anti human,0.013447125905452518,0.0132633231875997,0.01344712590545252,0.013870266738996878,0.013870266738996878,0.013870266738996878,0.013551105221631833,0.01378777911969142,0.013636715783873819,0.013636715783873819,0.013486131268277756,0.013486131268277756,0.013650477117539446,0.01354273589253411,0.01298870812794261,0.012817143672617826,0.0149689430958038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
music licensing,0.013447125905452518,0.0132633231875997,0.01344712590545252,0.013870266738996878,0.013870266738996878,0.013870266738996878,0.013551105221631833,0.01378777911969142,0.013636715783873819,0.013636715783873819,0.013486131268277756,0.013486131268277756,0.013650477117539446,0.01354273589253411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05934883214051463,0.051535013977399964,0.0,0.0,0.05432828025438751,0.0,0.0,0.0,0.0
prospective comity,0.013447125905452518,0.0132633231875997,0.01344712590545252,0.013870266738996878,0.013870266738996878,0.013870266738996878,0.013551105221631833,0.01378777911969142,0.013636715783873819,0.013636715783873819,0.013486131268277756,0.013486131268277756,0.013650477117539446,0.01354273589253411,0.01298870812794261,0.012817143672617826,0.0149689430958038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
policies diversity,0.013447125905452518,0.0132633231875997,0.01344712590545252,0.013870266738996878,0.013870266738996878,0.013870266738996878,0.013551105221631833,0.01378777911969142,0.013636715783873819,0.013636715783873819,0.013486131268277756,0.013486131268277756,0.013650477117539446,0.01354273589253411,0.01298870812794261,0.012817143672617826,0.0149689430958038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
post grant,0.013447125905452518,0.0132633231875997,0.01344712590545252,0.013870266738996878,0.013870266738996878,0.013870266738996878,0.013551105221631833,0.01378777911969142,0.013636715783873819,0.013636715783873819,0.013486131268277756,0.013486131268277756,0.013650477117539446,0.01354273589253411,0.01298870812794261,0.012817143672617826,0.0149689430958038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
internet freedom,0.013058501941768674,0.01288001115014084,0.013058501941768675,0.013469413941502398,0.013469413941502398,0.013469413941502398,0.026318952480104116,0.026778620453633523,0.026485225288306137,0.026485225288306137,0.013096380043734406,0.013096380043734406,0.013255976273203426,0.013151348785825603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050045644312743325,0.08728862258427186,0.0,0.0,0.03649413653392948,0.04404821746894349,0.0,0.0
regulation antitrust,0.013058501941768674,0.01288001115014084,0.013058501941768675,0.013469413941502398,0.013469413941502398,0.013469413941502398,0.013159476240052058,0.013389310226816761,0.013242612644153069,0.013242612644153069,0.013096380043734406,0.013096380043734406,0.013255976273203426,0.013151348785825603,0.012613332507062397,0.012446726290332565,0.014536338386146819,0.01839030676229524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new trade,0.013058501941768674,0.01288001115014084,0.013058501941768675,0.013469413941502398,0.013469413941502398,0.013469413941502398,0.013159476240052058,0.013389310226816761,0.013242612644153069,0.013242612644153069,0.013096380043734406,0.013096380043734406,0.013255976273203426,0.013151348785825603,0.012613332507062397,0.012446726290332565,0.014536338386146819,0.01839030676229524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
future work,0.013058501941768674,0.01288001115014084,0.013058501941768675,0.013469413941502398,0.013469413941502398,0.013469413941502398,0.013159476240052058,0.013389310226816761,0.013242612644153069,0.013242612644153069,0.013096380043734406,0.013096380043734406,0.013255976273203426,0.013151348785825603,0.012613332507062397,0.012446726290332565,0.014536338386146819,0.01839030676229524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enforcement patent,0.013058501941768674,0.01288001115014084,0.013058501941768675,0.013469413941502398,0.013469413941502398,0.013469413941502398,0.013159476240052058,0.013389310226816761,0.013242612644153069,0.013242612644153069,0.013096380043734406,0.013096380043734406,0.013255976273203426,0.013151348785825603,0.012613332507062397,0.012446726290332565,0.014536338386146819,0.01839030676229524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activity government,0.013058501941768674,0.01288001115014084,0.013058501941768675,0.013469413941502398,0.013469413941502398,0.013469413941502398,0.013159476240052058,0.013389310226816761,0.013242612644153069,0.013242612644153069,0.013096380043734406,0.013096380043734406,0.013255976273203426,0.013151348785825603,0.012613332507062397,0.012446726290332565,0.0,0.0,0.0,0.018187248058328942,0.018816456388133694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fcc regulation,0.013058501941768674,0.01288001115014084,0.013058501941768675,0.013469413941502398,0.013469413941502398,0.013469413941502398,0.013159476240052058,0.013389310226816761,0.013242612644153069,0.013242612644153069,0.013096380043734406,0.013096380043734406,0.013255976273203426,0.013151348785825603,0.012613332507062397,0.012446726290332565,0.014536338386146819,0.01839030676229524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
domestically internationally,0.013058501941768674,0.01288001115014084,0.013058501941768675,0.013469413941502398,0.013469413941502398,0.013469413941502398,0.013159476240052058,0.013389310226816761,0.013242612644153069,0.013242612644153069,0.013096380043734406,0.013096380043734406,0.013255976273203426,0.013151348785825603,0.012613332507062397,0.012446726290332565,0.014536338386146819,0.01839030676229524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agreement negotiations,0.013058501941768674,0.01288001115014084,0.013058501941768675,0.013469413941502398,0.013469413941502398,0.013469413941502398,0.013159476240052058,0.013389310226816761,0.013242612644153069,0.013242612644153069,0.013096380043734406,0.013096380043734406,0.013255976273203426,0.013151348785825603,0.012613332507062397,0.012446726290332565,0.014536338386146819,0.01839030676229524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
