,2021 2nd Quarter - Report,2021 1st Quarter - Report,2020 4th Quarter - Report,2020 3rd Quarter - Report,2020 2nd Quarter - Report,2020 1st Quarter - Report,2019 4th Quarter - Report,2019 3rd Quarter - Report,2019 2nd Quarter - Report,2019 1st Quarter - Report,2018 4th Quarter - Report,2018 3rd Quarter - Report,2018 2nd Quarter - Report,2018 1st Quarter - Report,2017 4th Quarter - Report,2017 3rd Quarter - Report,2017 2nd Quarter - Report,2017 1st Quarter - Report,2016 4th Quarter - Report,2016 3rd Quarter - Report,2016 2nd Quarter - Report,2016 1st Quarter - Report,2015 4th Quarter - Report,2015 3rd Quarter - Report,2015 2nd Quarter - Report,2015 1st Quarter - Report,2014 4th Quarter - Report,2014 3rd Quarter - Report,2014 2nd Quarter - Report,2014 1st Quarter - Report,2013 4th Quarter - Report,2013 3rd Quarter - Report,2013 2nd Quarter - Report,2013 1st Quarter - Report,2012 4th Quarter - Report,2012 3rd Quarter - Report,2012 2nd Quarter - Report,2012 1st Quarter - Report,2011 4th Quarter - Report,2011 3rd Quarter - Report,2011 2nd Quarter - Report,2011 1st Quarter - Report
interpretation application,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018899501540043537,0.014773828584629235,0.013328027696403264,0.011805409470819348,0.009135186478407942,0.008923679287731493,0.008831761342632263,0.008912455602777404,0.00983227586549877,0.009526312150570386,0.009402422320136833,0.009611798203622398,0.010179947702517613,0.010036128381547074,0.010036128381547074,0.010022971052034037,0.010279480335432689,0.010279480335432689,0.01050367847359325,0.010630497111944645,0.009956428484332674,0.009956428484332674,0.010158717574376298,0.010369488906405823,0.010623829582561285,0.011022267834137548,0.01162954234459846,0.01193255700549396
interoperability innovation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018899501540043537,0.014773828584629235,0.013328027696403264,0.011805409470819348,0.009135186478407942,0.008923679287731493,0.008831761342632263,0.008912455602777404,0.00983227586549877,0.009526312150570386,0.009402422320136833,0.009611798203622398,0.010179947702517613,0.010036128381547074,0.010036128381547074,0.010022971052034037,0.010279480335432689,0.010279480335432689,0.01050367847359325,0.010630497111944645,0.009956428484332674,0.009956428484332674,0.010158717574376298,0.010369488906405823,0.010623829582561285,0.011022267834137548,0.01162954234459846,0.01193255700549396
interoperability competition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01514575738133074,0.013663558684537577,0.012102608786074609,0.009365163352384472,0.009148331501653157,0.00905409953683181,0.009136825262206466,0.01007980185448289,0.009766135551449076,0.009639126814139571,0.009853773702358746,0.010436226274980599,0.010288786325363626,0.010288786325363626,0.01027529776216221,0.010538264626178555,0.010538264626178555,0.010768106916988587,0.010898118194491789,0.010207079995849137,0.010207079995849137,0.010414461681722933,0.010630539148682335,0.010891282811111319,0.01129975168261929,0.011922314232781584,0.012232957239813916
internet human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018899501540043537,0.014773828584629235,0.013328027696403264,0.011805409470819348,0.009135186478407942,0.008923679287731493,0.008831761342632263,0.008912455602777404,0.00983227586549877,0.009526312150570386,0.009402422320136833,0.009611798203622398,0.010179947702517613,0.010036128381547074,0.010036128381547074,0.010022971052034037,0.010279480335432689,0.010279480335432689,0.01050367847359325,0.010630497111944645,0.009956428484332674,0.009956428484332674,0.010158717574376298,0.010369488906405823,0.010623829582561285,0.011022267834137548,0.01162954234459846,0.01193255700549396
infrastructure cyber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01514575738133074,0.013663558684537577,0.012102608786074609,0.009365163352384472,0.009148331501653157,0.00905409953683181,0.009136825262206466,0.01007980185448289,0.009766135551449076,0.009639126814139571,0.009853773702358746,0.010436226274980599,0.010288786325363626,0.010288786325363626,0.01027529776216221,0.010538264626178555,0.010538264626178555,0.010768106916988587,0.010898118194491789,0.010207079995849137,0.010207079995849137,0.010414461681722933,0.010630539148682335,0.010891282811111319,0.01129975168261929,0.011922314232781584,0.012232957239813916
future open,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01514575738133074,0.013663558684537577,0.012102608786074609,0.009365163352384472,0.009148331501653157,0.00905409953683181,0.009136825262206466,0.01007980185448289,0.009766135551449076,0.009639126814139571,0.009853773702358746,0.010436226274980599,0.010288786325363626,0.010288786325363626,0.01027529776216221,0.010538264626178555,0.010538264626178555,0.010768106916988587,0.010898118194491789,0.010207079995849137,0.010207079995849137,0.010414461681722933,0.010630539148682335,0.010891282811111319,0.01129975168261929,0.011922314232781584,0.012232957239813916
information sharing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03207670316703288,0.03174629857206663,0.032036358954841436,0.03534270834089562,0.03424290332245066,0.03379757385821334,0.03455018809370421,0.012197478572861395,0.012025156166385005,0.012025156166385005,0.012009391228341989,0.012316737255986249,0.012316737255986249,0.012585368497147984,0.012737320910768738,0.011929660804626764,0.011929660804626764,0.012172040914371386,0.012424584334173807,0.012729331965327755,0.013206735403756806,0.0,0.0
industry trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01273025228017791,0.00985084242813069,0.009622765638160946,0.009523646786495437,0.00961066268304262,0.010602542212999305,0.010272609118408523,0.01013901368486884,0.010364792199772939,0.01097745086880687,0.010822364656571338,0.010822364656571338,0.01080817657402762,0.0110847809474671,0.0110847809474671,0.011326542901305709,0.011463296587319946,0.010736421021939143,0.010736421021939143,0.010954557559782096,0.011181840843500233,0.011456106719713447,0.011885758861231822,0.012540607618540736,0.012867360628449214
indigenous innovation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018899501540043537,0.014773828584629235,0.013328027696403264,0.011805409470819348,0.009135186478407942,0.008923679287731493,0.008831761342632263,0.008912455602777404,0.00983227586549877,0.009526312150570386,0.009402422320136833,0.009611798203622398,0.010179947702517613,0.010036128381547074,0.010036128381547074,0.010022971052034037,0.010279480335432689,0.010279480335432689,0.01050367847359325,0.010630497111944645,0.009956428484332674,0.009956428484332674,0.010158717574376298,0.010369488906405823,0.010623829582561285,0.011022267834137548,0.01162954234459846,0.01193255700549396
implementation private,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04112828751745235,0.01843984126446056,0.014414510001319622,0.01300387285713801,0.0115182866724096,0.00891300695027224,0.008706643887516208,0.008616961505502377,0.008695693177069311,0.009593142223568203,0.009294619941167781,0.009173743271344752,0.009378026863052174,0.009932358232687144,0.009792036783264773,0.009792036783264773,0.00977919945699082,0.010029470103479035,0.010029470103479035,0.010248215453493107,0.0103719496988445,0.00971427529043844,0.00971427529043844,0.009911644448669054,0.010117289549810405,0.010365444332383124,0.010754192051321039,0.011346696861732373,0.011642341814901041
immigration innovation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168807891176038,0.014952296938701856,0.023140581638137717,0.022604807198888997,0.02237196742954153,0.022576376186717026,0.024906397137272003,0.024131352386916553,0.023817523792168224,0.024347899360998355,0.02578709383096642,0.025422781318471296,0.025422781318471296,0.025389452140303345,0.02603922256671518,0.02603922256671518,0.026607144779522276,0.02692839241479982,0.0,0.0,0.0,0.0,0.0,0.01396039857840597,0.0,0.0
human rights,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018899501540043537,0.014773828584629235,0.013328027696403264,0.011805409470819348,0.009135186478407942,0.008923679287731493,0.008831761342632263,0.008912455602777404,0.00983227586549877,0.009526312150570386,0.009402422320136833,0.009611798203622398,0.010179947702517613,0.010036128381547074,0.010036128381547074,0.010022971052034037,0.010279480335432689,0.010279480335432689,0.01050367847359325,0.010630497111944645,0.009956428484332674,0.009956428484332674,0.010158717574376298,0.010369488906405823,0.010623829582561285,0.011022267834137548,0.01162954234459846,0.01193255700549396
hhs rulemaking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04112828751745235,0.01843984126446056,0.014414510001319622,0.01300387285713801,0.0115182866724096,0.00891300695027224,0.008706643887516208,0.008616961505502377,0.008695693177069311,0.009593142223568203,0.009294619941167781,0.009173743271344752,0.009378026863052174,0.009932358232687144,0.009792036783264773,0.009792036783264773,0.00977919945699082,0.010029470103479035,0.010029470103479035,0.010248215453493107,0.0103719496988445,0.00971427529043844,0.00971427529043844,0.009911644448669054,0.010117289549810405,0.010365444332383124,0.010754192051321039,0.011346696861732373,0.011642341814901041
healthy future,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01514575738133074,0.013663558684537577,0.012102608786074609,0.009365163352384472,0.009148331501653157,0.00905409953683181,0.009136825262206466,0.01007980185448289,0.009766135551449076,0.009639126814139571,0.009853773702358746,0.010436226274980599,0.010288786325363626,0.010288786325363626,0.01027529776216221,0.010538264626178555,0.010538264626178555,0.010768106916988587,0.010898118194491789,0.010207079995849137,0.010207079995849137,0.010414461681722933,0.010630539148682335,0.010891282811111319,0.01129975168261929,0.011922314232781584,0.012232957239813916
markets competitiveness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01514575738133074,0.013663558684537577,0.012102608786074609,0.009365163352384472,0.009148331501653157,0.00905409953683181,0.009136825262206466,0.01007980185448289,0.009766135551449076,0.009639126814139571,0.009853773702358746,0.010436226274980599,0.010288786325363626,0.010288786325363626,0.01027529776216221,0.010538264626178555,0.010538264626178555,0.010768106916988587,0.010898118194491789,0.010207079995849137,0.010207079995849137,0.010414461681722933,0.010630539148682335,0.010891282811111319,0.01129975168261929,0.011922314232781584,0.012232957239813916
