,2021 2nd Quarter - Report,2021 1st Quarter - Report,2020 4th Quarter - Report,2020 3rd Quarter - Report,2020 2nd Quarter - Report,2020 1st Quarter - Report,2019 4th Quarter - Report,2019 3rd Quarter - Report,2019 2nd Quarter - Report,2019 1st Quarter - Report,2018 4th Quarter - Report,2018 3rd Quarter - Report,2018 2nd Quarter - Report,2018 1st Quarter - Report,2017 4th Quarter - Report,2017 3rd Quarter - Report,2017 2nd Quarter - Report,2017 1st Quarter - Report,2016 4th Quarter - Report,2016 3rd Quarter - Report,2016 2nd Quarter - Report,2016 1st Quarter - Report,2015 4th Quarter - Report,2015 3rd Quarter - Report,2015 2nd Quarter - Report,2015 1st Quarter - Report,2014 4th Quarter - Report,2014 3rd Quarter - Report,2014 2nd Quarter - Report,2014 1st Quarter - Report,2013 4th Quarter - Report,2013 3rd Quarter - Report,2013 2nd Quarter - Report,2013 1st Quarter - Report,2012 4th Quarter - Report,2012 3rd Quarter - Report,2012 2nd Quarter - Report,2012 1st Quarter - Report,2011 4th Quarter - Report,2011 3rd Quarter - Report,2011 2nd Quarter - Report,2011 1st Quarter - Report
diversity improving,0.02135868565367594,0.0224125032272347,0.017351682568275174,0.01898746496274253,0.017810015267673424,0.01831873023233994,0.01831873023233994,0.02146868588125511,0.022027008448157612,0.02321173103733072,0.015055629626798394,0.01556670289487584,0.01582072344308153,0.01582072344308153,0.016391608205394554,0.01667350777635163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
action childhood,0.02135868565367594,0.0224125032272347,0.017351682568275174,0.01898746496274253,0.017810015267673424,0.01831873023233994,0.01831873023233994,0.02146868588125511,0.022027008448157612,0.02321173103733072,0.015055629626798394,0.01556670289487584,0.01582072344308153,0.01582072344308153,0.016391608205394554,0.01667350777635163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
encryption platform,0.02135868565367594,0.0224125032272347,0.017351682568275174,0.01898746496274253,0.017810015267673424,0.01831873023233994,0.01831873023233994,0.02146868588125511,0.022027008448157612,0.02321173103733072,0.015055629626798394,0.01556670289487584,0.01582072344308153,0.01582072344308153,0.016391608205394554,0.01667350777635163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
improving education,0.02135868565367594,0.0224125032272347,0.017351682568275174,0.01898746496274253,0.017810015267673424,0.01831873023233994,0.01831873023233994,0.02146868588125511,0.022027008448157612,0.02321173103733072,0.015055629626798394,0.01556670289487584,0.01582072344308153,0.01582072344308153,0.016391608205394554,0.01667350777635163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
storage access,0.02072547145758818,0.02174804683495172,0.016837262724919814,0.018424549596269206,0.017282007379786857,0.017775640632843762,0.017775640632843762,0.020832210543222315,0.021373980697626627,0.022523580191022484,0.014609280138570992,0.015105201779163725,0.01535169146054409,0.01535169146054409,0.015905651382926028,0.016179193566490665,0.023757364545495364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agreements data,0.02072547145758818,0.02174804683495172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023757364545495364,0.025580543432272486,0.013915740012216663,0.013915740012216663,0.014069089971295742,0.014221924444012525,0.01458235709777958,0.015069480343085095,0.015746439154476228,0.019204383474216012,0.015866073347785312,0.015680705644445417,0.017313101157632495,0.023182665215027858,0.02717262135008815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
access electronic,0.02072547145758818,0.02174804683495172,0.016837262724919814,0.018424549596269206,0.017282007379786857,0.017775640632843762,0.017775640632843762,0.020832210543222315,0.021373980697626627,0.022523580191022484,0.014609280138570992,0.015105201779163725,0.01535169146054409,0.01535169146054409,0.015905651382926028,0.016179193566490665,0.023757364545495364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
communications encryption,0.02072547145758818,0.02174804683495172,0.016837262724919814,0.018424549596269206,0.017282007379786857,0.017775640632843762,0.017775640632843762,0.020832210543222315,0.021373980697626627,0.022523580191022484,0.014609280138570992,0.015105201779163725,0.01535169146054409,0.01535169146054409,0.015905651382926028,0.016179193566490665,0.023757364545495364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spectrum access,0.020126502211394212,0.021119525006361287,0.016350663296629236,0.0178920773383655,0.016782554763996076,0.01726192194170291,0.01726192194170291,0.02023015652137957,0.020756269436735884,0.021872645331653253,0.014187069742540043,0.014668659173038308,0.014908025265507649,0.014908025265507649,0.015445975662711366,0.01571161243597799,0.023070773132485036,0.02484126187487995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
section 230,0.020126502211394212,0.021119525006361287,0.03270132659325847,0.0178920773383655,0.016782554763996076,0.01726192194170291,0.01726192194170291,0.02023015652137957,0.020756269436735884,0.021872645331653253,0.014187069742540043,0.014668659173038308,0.014908025265507649,0.014908025265507649,0.015445975662711366,0.01571161243597799,0.023070773132485036,0.02484126187487995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
property copyright,0.020126502211394212,0.021119525006361287,0.016350663296629236,0.0178920773383655,0.016782554763996076,0.01726192194170291,0.01726192194170291,0.02023015652137957,0.020756269436735884,0.021872645331653253,0.014187069742540043,0.014668659173038308,0.014908025265507649,0.014908025265507649,0.015445975662711366,0.01571161243597799,0.023070773132485036,0.02484126187487995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230 communications,0.020126502211394212,0.021119525006361287,0.03270132659325847,0.0178920773383655,0.016782554763996076,0.01726192194170291,0.01726192194170291,0.02023015652137957,0.020756269436735884,0.021872645331653253,0.014187069742540043,0.014668659173038308,0.014908025265507649,0.014908025265507649,0.015445975662711366,0.01571161243597799,0.023070773132485036,0.02484126187487995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
connectivity spectrum,0.020126502211394212,0.021119525006361287,0.016350663296629236,0.0178920773383655,0.016782554763996076,0.01726192194170291,0.01726192194170291,0.02023015652137957,0.020756269436735884,0.021872645331653253,0.014187069742540043,0.014668659173038308,0.014908025265507649,0.014908025265507649,0.015445975662711366,0.01571161243597799,0.023070773132485036,0.02484126187487995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
copyright reform,0.020126502211394212,0.021119525006361287,0.016350663296629236,0.0178920773383655,0.016782554763996076,0.01726192194170291,0.01726192194170291,0.02023015652137957,0.020756269436735884,0.021872645331653253,0.014187069742540043,0.014668659173038308,0.014908025265507649,0.014908025265507649,0.015445975662711366,0.01571161243597799,0.023070773132485036,0.02484126187487995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
